adm1,adm2,city_name,code,country_name,latitude,location_id,longitude
山东省,菏泽,巨野,371724,中国,35.390999,101121006,116.089340
山东省,菏泽,曹县,371721,中国,34.823254,101121007,115.549484
山东省,菏泽,成武,371723,中国,34.947365,101121008,115.897347
山东省,菏泽,单县,371722,中国,34.790852,101121009,116.082619
山东省,菏泽,牡丹,371702,中国,35.243111,101121010,115.470947
山东省,滨州,滨州,371600 | 371601,中国,37.383541,101121101,118.016975
山东省,滨州,博兴,371625,中国,37.147003,101121102,118.123093
山东省,滨州,无棣,371623,中国,37.740849,101121103,117.616325
山东省,滨州,阳信,371622,中国,37.640491,101121104,117.581329
山东省,滨州,惠民,371621,中国,37.483875,101121105,117.508942
山东省,滨州,沾化,371603,中国,37.698456,101121106,118.129906
山东省,滨州,邹平,371681,中国,36.878029,101121107,117.736809
山东省,滨州,滨城,371602,中国,37.384842,101121108,118.020149
山东省,东营,东营,370500 | 370501 | 370502,中国,37.461567,101121201,118.507545
山东省,东营,河口,370503,中国,37.886017,101121202,118.529610
山东省,东营,垦利,370505,中国,37.588680,101121203,118.551315
山东省,东营,利津,370522,中国,37.493366,101121204,118.248856
山东省,东营,广饶,370523,中国,37.051609,101121205,118.407524
山东省,威海,威海,371000 | 371001,中国,37.509689,101121301,122.116394
山东省,威海,文登,371003,中国,37.196213,101121302,122.057137
山东省,威海,荣成,371082,中国,37.160133,101121303,122.422897
山东省,威海,乳山,371083,中国,36.919621,101121304,121.536346
山东省,威海,成山头,,中国,37.394390,101121305,122.704117
山东省,威海,石岛,,中国,36.894341,101121306,122.426506
山东省,威海,环翠,371002,中国,37.510754,101121307,122.116188
山东省,枣庄,枣庄,370400 | 370401,中国,34.856422,101121401,117.557961
山东省,枣庄,薛城,370403,中国,34.797890,101121402,117.265289
山东省,枣庄,峄城,370404,中国,34.767712,101121403,117.586319
山东省,枣庄,台儿庄,370405,中国,34.564816,101121404,117.734749
山东省,枣庄,滕州,370481,中国,35.088497,101121405,117.162102
山东省,枣庄,市中,370402,中国,34.856651,101121406,117.557281
山东省,枣庄,山亭,370406,中国,35.096077,101121407,117.458969
山东省,日照,日照,371100 | 371101,中国,35.428589,101121501,119.461205
山东省,日照,五莲,371121,中国,35.751938,101121502,119.206741
山东省,日照,莒县,371122,中国,35.588116,101121503,118.832855
山东省,日照,东港,371102,中国,35.426151,101121504,119.457703
山东省,日照,岚山,371103,中国,35.119793,101121505,119.315842
山东省,莱芜,莱芜,370116,中国,36.214397,101121601,117.677734
山东省,莱芜,莱城,,中国,36.213661,101121602,117.678352
山东省,莱芜,钢城,370117,中国,36.058037,101121603,117.820328
山东省,聊城,聊城,371500 | 371501,中国,36.456013,101121701,115.980370
山东省,聊城,冠县,371525,中国,36.483753,101121702,115.444809
山东省,聊城,阳谷,371521,中国,36.113709,101121703,115.784287
山东省,聊城,高唐,371526,中国,36.859756,101121704,116.229660
山东省,聊城,茌平,371503,中国,36.591934,101121705,116.253349
山东省,聊城,东阿,371524,中国,36.336002,101121706,116.248856
山东省,聊城,临清,371581,中国,36.842598,101121707,115.713463
山东省,聊城,东昌府,371502,中国,36.456059,101121708,115.980026
山东省,聊城,莘县,371522,中国,36.237598,101121709,115.667290
新疆维吾尔自治区,乌鲁木齐,乌鲁木齐,650100 | 650101,中国,43.792816,101130101,87.617729
新疆维吾尔自治区,乌鲁木齐,天山,650102,中国,43.796429,101130102,87.620117
新疆维吾尔自治区,乌鲁木齐,小渠子,,中国,43.515820,101130103,87.122833
新疆维吾尔自治区,乌鲁木齐,沙依巴克,650103,中国,43.788872,101130104,87.596642
新疆维吾尔自治区,乌鲁木齐,达坂城,650107,中国,43.361809,101130105,88.309937
新疆维吾尔自治区,乌鲁木齐,新市,650104,中国,43.870880,101130106,87.560654
新疆维吾尔自治区,乌鲁木齐,水磨沟,650105,中国,43.816746,101130107,87.613091
新疆维吾尔自治区,乌鲁木齐,天池,,中国,43.879143,101130109,88.127831
新疆维吾尔自治区,乌鲁木齐,头屯河,650106,中国,43.876053,101130111,87.425819
新疆维吾尔自治区,乌鲁木齐,米东,650109,中国,43.960983,101130112,87.691803
新疆维吾尔自治区,乌鲁木齐,乌鲁木齐县,650121,中国,43.982548,101130113,87.505600
新疆维吾尔自治区,乌鲁木齐,西白杨沟,,中国,43.383900,101130114,87.137917
新疆维吾尔自治区,克拉玛依,克拉玛依,650200 | 650201 | 650203,中国,45.595886,101130201,84.873947
新疆维吾尔自治区,克拉玛依,乌尔禾,650205,中国,46.087761,101130202,85.697769
新疆维吾尔自治区,克拉玛依,白碱滩,650204,中国,45.689022,101130203,85.129883
新疆维吾尔自治区,克拉玛依,独山子,650202,中国,44.327206,101130204,84.882271
新疆维吾尔自治区,石河子,石河子,659001,中国,44.305885,101130301,86.041077
新疆维吾尔自治区,石河子,炮台,,中国,44.821697,101130302,85.584625
新疆维吾尔自治区,石河子,莫索湾,,中国,44.599941,101130303,86.092583
新疆维吾尔自治区,昌吉,昌吉,652300 | 652301,中国,44.014576,101130401,87.304008
新疆维吾尔自治区,昌吉,呼图壁,652323,中国,44.189343,101130402,86.888611
新疆维吾尔自治区,昌吉,阜康,652302,中国,44.152153,101130404,87.983841
新疆维吾尔自治区,昌吉,吉木萨尔,652327,中国,43.997162,101130405,89.181290
新疆维吾尔自治区,昌吉,奇台,652325,中国,44.021996,101130406,89.591438
新疆维吾尔自治区,昌吉,玛纳斯,652324,中国,44.305626,101130407,86.217690
新疆维吾尔自治区,昌吉,木垒,652328,中国,43.832443,101130408,90.282829
新疆维吾尔自治区,昌吉,蔡家湖,,中国,44.407341,101130409,87.539398
新疆维吾尔自治区,吐鲁番,吐鲁番,650400,中国,42.947613,101130501,89.184074
新疆维吾尔自治区,吐鲁番,托克逊,650422,中国,42.793537,101130502,88.655769
新疆维吾尔自治区,吐鲁番,高昌,650402,中国,42.947628,101130503,89.182327
新疆维吾尔自治区,吐鲁番,鄯善,650421,中国,42.865501,101130504,90.212692
新疆维吾尔自治区,巴音郭楞,库尔勒,652801,中国,41.763123,101130601,86.145950
新疆维吾尔自治区,巴音郭楞,轮台,652822,中国,41.781265,101130602,84.248543
新疆维吾尔自治区,巴音郭楞,尉犁,652823,中国,41.337429,101130603,86.263412
新疆维吾尔自治区,巴音郭楞,若羌,652824,中国,39.023808,101130604,88.168808
新疆维吾尔自治区,巴音郭楞,且末,652825,中国,38.138561,101130605,85.532631
新疆维吾尔自治区,巴音郭楞,和静,652827,中国,42.317162,101130606,86.391068
新疆维吾尔自治区,巴音郭楞,焉耆,652826,中国,42.064350,101130607,86.569801
新疆维吾尔自治区,巴音郭楞,和硕,652828,中国,42.268864,101130608,86.864944
新疆维吾尔自治区,巴音郭楞,巴音郭楞,652800,中国,41.768551,101130609,86.150970
新疆维吾尔自治区,巴音郭楞,巴音布鲁克,,中国,43.031853,101130610,84.159050
新疆维吾尔自治区,巴音郭楞,铁干里克,,中国,39.028782,101130611,88.176048
新疆维吾尔自治区,巴音郭楞,博湖,652829,中国,41.980167,101130612,86.631577
新疆维吾尔自治区,巴音郭楞,塔中,,中国,39.017822,101130613,83.615654
新疆维吾尔自治区,巴音郭楞,巴仑台,,中国,42.747181,101130614,86.312126
新疆维吾尔自治区,阿拉尔,阿拉尔,659002,中国,40.541916,101130701,81.285881
新疆维吾尔自治区,阿克苏,阿克苏,652900 | 652901,中国,41.170712,101130801,80.265068
新疆维吾尔自治区,阿克苏,乌什,652927,中国,41.215870,101130802,79.230804
新疆维吾尔自治区,阿克苏,温宿,652922,中国,41.272995,101130803,80.243271
新疆维吾尔自治区,阿克苏,拜城,652926,中国,41.796101,101130804,81.869881
新疆维吾尔自治区,阿克苏,新和,652925,中国,41.551174,101130805,82.610825
新疆维吾尔自治区,阿克苏,沙雅,652924,中国,41.226269,101130806,82.780769
新疆维吾尔自治区,阿克苏,库车,652902,中国,41.717140,101130807,82.963043
新疆维吾尔自治区,阿克苏,柯坪,652929,中国,40.506241,101130808,79.047852
新疆维吾尔自治区,阿克苏,阿瓦提,652928,中国,40.638420,101130809,80.378426
新疆维吾尔自治区,喀什,喀什,653100 | 653101,中国,39.467663,101130901,75.989136
新疆维吾尔自治区,喀什,英吉沙,653123,中国,38.929840,101130902,76.174294
新疆维吾尔自治区,喀什,塔什库尔干,653131,中国,37.775436,101130903,75.228065
新疆维吾尔自治区,喀什,麦盖提,653127,中国,38.903385,101130904,77.651535
新疆维吾尔自治区,喀什,莎车,653125,中国,38.414497,101130905,77.248886
新疆维吾尔自治区,喀什,叶城,653126,中国,37.884678,101130906,77.420357
新疆维吾尔自治区,喀什,泽普,653124,中国,38.191216,101130907,77.273590
新疆维吾尔自治区,喀什,巴楚,653130,中国,39.783478,101130908,78.550407
新疆维吾尔自治区,喀什,岳普湖,653128,中国,39.235249,101130909,76.772400
新疆维吾尔自治区,喀什,伽师,653129,中国,39.494324,101130910,76.741982
新疆维吾尔自治区,喀什,疏附,653121,中国,39.378307,101130911,75.863075
新疆维吾尔自治区,喀什,疏勒,653122,中国,39.399460,101130912,76.053650
新疆维吾尔自治区,伊犁,伊宁,654002,中国,43.922211,101131001,81.316345
新疆维吾尔自治区,伊犁,察布查尔,654022,中国,43.838882,101131002,81.150871
新疆维吾尔自治区,伊犁,尼勒克,654028,中国,43.789738,101131003,82.504120
新疆维吾尔自治区,伊犁,伊宁县,654021,中国,43.977875,101131004,81.524673
新疆维吾尔自治区,伊犁,巩留,654024,中国,43.481617,101131005,82.227043
新疆维吾尔自治区,伊犁,新源,654025,中国,43.434250,101131006,83.258492
新疆维吾尔自治区,伊犁,昭苏,654026,中国,43.157764,101131007,81.126030
新疆维吾尔自治区,伊犁,特克斯,654027,中国,43.214863,101131008,81.840057
新疆维吾尔自治区,伊犁,霍城,654023,中国,44.049912,101131009,80.872505
新疆维吾尔自治区,伊犁,霍尔果斯,654004,中国,44.201668,101131010,80.420761
新疆维吾尔自治区,伊犁,奎屯,654003 | 659010,中国,44.423447,101131011,84.901604
新疆维吾尔自治区,伊犁,伊犁,654000,中国,43.921860,101131012,81.317947
新疆维吾尔自治区,塔城,塔城,654200 | 654201,中国,46.746281,101131101,82.983986
新疆维吾尔自治区,塔城,裕民,654225,中国,46.202782,101131102,82.982155
新疆维吾尔自治区,塔城,额敏,654221,中国,46.522556,101131103,83.622116
新疆维吾尔自治区,塔城,和布克赛尔,654226,中国,46.792999,101131104,85.733551
新疆维吾尔自治区,塔城,托里,654224,中国,45.935863,101131105,83.604691
新疆维吾尔自治区,塔城,乌苏,654202,中国,44.430115,101131106,84.677628
新疆维吾尔自治区,塔城,沙湾,654223,中国,44.329544,101131107,85.622505
新疆维吾尔自治区,哈密,哈密,650500,中国,42.833248,101131201,93.513161
新疆维吾尔自治区,哈密,伊州,650502,中国,42.833889,101131202,93.509171
新疆维吾尔自治区,哈密,巴里坤,650521,中国,43.599033,101131203,93.021797
新疆维吾尔自治区,哈密,伊吾,650522,中国,43.252010,101131204,94.692772
新疆维吾尔自治区,和田,和田,653200 | 653201 | 653221,中国,37.108944,101131301,79.927544
新疆维吾尔自治区,和田,皮山,653223,中国,37.616333,101131302,78.282303
新疆维吾尔自治区,和田,策勒,653225,中国,37.001671,101131303,80.803574
新疆维吾尔自治区,和田,墨玉,653222,中国,37.271511,101131304,79.736626
新疆维吾尔自治区,和田,洛浦,653224,中国,37.074375,101131305,80.184036
新疆维吾尔自治区,和田,民丰,653227,中国,37.064911,101131306,82.692352
新疆维吾尔自治区,和田,于田,653226,中国,36.854630,101131307,81.667847
新疆维吾尔自治区,阿勒泰,阿勒泰,654300 | 654301,中国,47.848911,101131401,88.138741
新疆维吾尔自治区,阿勒泰,哈巴河,654324,中国,48.059284,101131402,86.418961
新疆维吾尔自治区,阿勒泰,吉木乃,654326,中国,47.434631,101131405,85.876060
新疆维吾尔自治区,阿勒泰,布尔津,654321,中国,47.704529,101131406,86.861862
新疆维吾尔自治区,阿勒泰,福海,654323,中国,47.113129,101131407,87.494568
新疆维吾尔自治区,阿勒泰,富蕴,654322,中国,46.993107,101131408,89.524994
新疆维吾尔自治区,阿勒泰,青河,654325,中国,46.672447,101131409,90.381561
新疆维吾尔自治区,克州,阿图什,653001,中国,39.712898,101131501,76.173943
新疆维吾尔自治区,克州,乌恰,653024,中国,39.716633,101131502,75.259689
新疆维吾尔自治区,克州,阿克陶,653022,中国,39.147079,101131503,75.945160
新疆维吾尔自治区,克州,阿合奇,653023,中国,40.937569,101131504,78.450165
新疆维吾尔自治区,克州,克州,653000,中国,39.713966,101131505,76.176796
新疆维吾尔自治区,博尔塔拉,博乐,652701,中国,44.903088,101131601,82.072235
新疆维吾尔自治区,博尔塔拉,温泉,652723,中国,44.973751,101131602,81.030991
新疆维吾尔自治区,博尔塔拉,精河,652722,中国,44.605644,101131603,82.892937
新疆维吾尔自治区,博尔塔拉,博尔塔拉,652700,中国,44.903259,101131604,82.074776
新疆维吾尔自治区,博尔塔拉,阿拉山口,652702,中国,45.167770,101131606,82.569389
新疆维吾尔自治区,图木舒克,图木舒克,659003,中国,39.867317,101131701,79.077980
新疆维吾尔自治区,五家渠,五家渠,659004,中国,44.167400,101131801,87.526886
新疆维吾尔自治区,铁门关,铁门关,659006,中国,41.827251,101131901,85.501221
新疆维吾尔自治区,昆玉,昆玉,659009,中国,37.209641,101131920,79.291084
新疆维吾尔自治区,北屯,北屯,659005,中国,47.353176,101132101,87.824928
新疆维吾尔自治区,双河,双河,659007,中国,44.840523,101132201,82.353653
新疆维吾尔自治区,可克达拉,可克达拉,659008,中国,43.683201,101132301,80.635788
西藏自治区,拉萨,拉萨,540100 | 540101,中国,29.660360,101140101,91.132210
西藏自治区,拉萨,当雄,540122,中国,30.474819,101140102,91.103554
西藏自治区,拉萨,尼木,540123,中国,29.431347,101140103,90.165543
西藏自治区,拉萨,林周,540121,中国,29.895754,101140104,91.261841
西藏自治区,拉萨,堆龙德庆,540103,中国,29.647347,101140105,91.002823
西藏自治区,拉萨,曲水,540124,中国,29.349895,101140106,90.738052
西藏自治区,拉萨,达孜,540104,中国,29.670315,101140107,91.350975
西藏自治区,拉萨,墨竹工卡,540127,中国,29.834658,101140108,91.731155
西藏自治区,拉萨,城关,540102,中国,29.659472,101140109,91.132912
西藏自治区,日喀则,日喀则,540200,中国,29.267519,101140201,88.885147
西藏自治区,日喀则,拉孜,540225,中国,29.085136,101140202,87.637428
西藏自治区,日喀则,南木林,540221,中国,29.680458,101140203,89.099434
西藏自治区,日喀则,聂拉木,540235,中国,28.155951,101140204,85.981956
西藏自治区,日喀则,定日,540223,中国,28.656668,101140205,87.123886
西藏自治区,日喀则,江孜,540222,中国,28.908846,101140206,89.605042
西藏自治区,日喀则,帕里,,中国,27.718210,101140207,89.154953
